stocks,mean_method,cov_method,train_months,test_months,calc_error,opt_error,calc_time,opt_time,weight_stability,backtest_error,backtest_return,backtest_time,variance_value,variance_error,variance_runtime,var_value,var_error,var_runtime,cvar_value,cvar_error,cvar_runtime,sharpe_value,sharpe_error,sharpe_runtime,maxdd_value,maxdd_error,maxdd_runtime,fatal_error
"['SBIN', 'JIOFIN', 'SUNPHARMA', 'AXISBANK', 'CIPLA', 'BAJFINANCE', 'NTPC', 'HCLTECH', 'ASIANPAINT', 'BAJAJ-AUTO', 'SHRIRAMFIN', 'ICICIBANK', 'EICHERMOT', 'LT', 'BHARTIARTL', 'WIPRO', 'TITAN', 'MARUTI', 'HDFCLIFE', 'HDFCBANK', 'TCS', 'DRREDDY', 'ADANIENT', 'TECHM', 'TATASTEEL', 'INDIGO', 'SBILIFE', 'M&M', 'POWERGRID', 'INFY', 'TRENT', 'GRASIM', 'ADANIPORTS', 'RELIANCE', 'APOLLOHOSP', 'ITC', 'COALINDIA', 'ETERNAL', 'TATACONSUM', 'HINDALCO', 'BEL', 'MAXHEALTH', 'ULTRACEMCO', 'BAJAJFINSV', 'KOTAKBANK', 'JSWSTEEL', 'NESTLEIND', 'HINDUNILVR', 'ONGC']",ewm_mean_historical,ewm,36,3,,,140.69708895683289,3.1738545894622803,0.05244897959183674,,0.027698401794433503,0.4891214370727539,0.14064027986533437,,0.0007843971252441406,0.013390313973981506,,0.00032591819763183594,0.02004219687973457,,0.000461578369140625,1.275398307666546,,0.0005934238433837891,-0.16855770279372784,,0.0005114078521728516,
"['SBIN', 'JIOFIN', 'SUNPHARMA', 'AXISBANK', 'CIPLA', 'BAJFINANCE', 'NTPC', 'HCLTECH', 'ASIANPAINT', 'BAJAJ-AUTO', 'SHRIRAMFIN', 'ICICIBANK', 'EICHERMOT', 'LT', 'BHARTIARTL', 'WIPRO', 'TITAN', 'MARUTI', 'HDFCLIFE', 'HDFCBANK', 'TCS', 'DRREDDY', 'ADANIENT', 'TECHM', 'TATASTEEL', 'INDIGO', 'SBILIFE', 'M&M', 'POWERGRID', 'INFY', 'TRENT', 'GRASIM', 'ADANIPORTS', 'RELIANCE', 'APOLLOHOSP', 'ITC', 'COALINDIA', 'ETERNAL', 'TATACONSUM', 'HINDALCO', 'BEL', 'MAXHEALTH', 'ULTRACEMCO', 'BAJAJFINSV', 'KOTAKBANK', 'JSWSTEEL', 'NESTLEIND', 'HINDUNILVR', 'ONGC']",ewm_mean_historical,ewm,60,6,,,164.62200093269348,1.0417218208312988,0.049183673469387755,,0.04888260192871097,0.9490020275115967,0.16190554992594494,,0.0007688999176025391,0.0142686940733059,,0.00034356117248535156,0.020938515278035013,,0.0004420280456542969,1.227903875359601,,0.0005629062652587891,-0.16855770279372784,,0.0004892349243164062,
"['SBIN', 'JIOFIN', 'SUNPHARMA', 'AXISBANK', 'CIPLA', 'BAJFINANCE', 'NTPC', 'HCLTECH', 'ASIANPAINT', 'BAJAJ-AUTO', 'SHRIRAMFIN', 'ICICIBANK', 'EICHERMOT', 'LT', 'BHARTIARTL', 'WIPRO', 'TITAN', 'MARUTI', 'HDFCLIFE', 'HDFCBANK', 'TCS', 'DRREDDY', 'ADANIENT', 'TECHM', 'TATASTEEL', 'INDIGO', 'SBILIFE', 'M&M', 'POWERGRID', 'INFY', 'TRENT', 'GRASIM', 'ADANIPORTS', 'RELIANCE', 'APOLLOHOSP', 'ITC', 'COALINDIA', 'ETERNAL', 'TATACONSUM', 'HINDALCO', 'BEL', 'MAXHEALTH', 'ULTRACEMCO', 'BAJAJFINSV', 'KOTAKBANK', 'JSWSTEEL', 'NESTLEIND', 'HINDUNILVR', 'ONGC']",ewm_mean_historical,ledoit_wolf,36,3,,,140.39688301086426,3.826707124710083,0.02306122448979592,,0.027698401794433503,0.4899303913116455,0.13785776450850046,,0.0007574558258056641,0.013390313973981506,,0.0003216266632080078,0.02004219687973457,,0.0004794597625732422,1.3011408938009912,,0.0006108283996582031,-0.16855770279372784,,0.0005266666412353516,
"['SBIN', 'JIOFIN', 'SUNPHARMA', 'AXISBANK', 'CIPLA', 'BAJFINANCE', 'NTPC', 'HCLTECH', 'ASIANPAINT', 'BAJAJ-AUTO', 'SHRIRAMFIN', 'ICICIBANK', 'EICHERMOT', 'LT', 'BHARTIARTL', 'WIPRO', 'TITAN', 'MARUTI', 'HDFCLIFE', 'HDFCBANK', 'TCS', 'DRREDDY', 'ADANIENT', 'TECHM', 'TATASTEEL', 'INDIGO', 'SBILIFE', 'M&M', 'POWERGRID', 'INFY', 'TRENT', 'GRASIM', 'ADANIPORTS', 'RELIANCE', 'APOLLOHOSP', 'ITC', 'COALINDIA', 'ETERNAL', 'TATACONSUM', 'HINDALCO', 'BEL', 'MAXHEALTH', 'ULTRACEMCO', 'BAJAJFINSV', 'KOTAKBANK', 'JSWSTEEL', 'NESTLEIND', 'HINDUNILVR', 'ONGC']",ewm_mean_historical,ledoit_wolf,60,6,,,161.9726598262787,1.0675327777862549,0.02142857142857143,,0.04888260192871097,0.9313638210296631,0.13945868400880146,,0.0007681846618652344,0.0142686940733059,,0.0003192424774169922,0.020938515278035013,,0.0004584789276123047,1.4255437272285483,,0.0005855560302734375,-0.16855770279372784,,0.0004978179931640625,
,ewm_mean_historical,oracle_approx,36,3,,,,,,,,,,,,,,,,,,,,,,,,'CovarianceShrinkage' object has no attribute 'oas'
,ewm_mean_historical,oracle_approx,60,6,,,,,,,,,,,,,,,,,,,,,,,,'CovarianceShrinkage' object has no attribute 'oas'
"['SBIN', 'JIOFIN', 'SUNPHARMA', 'AXISBANK', 'CIPLA', 'BAJFINANCE', 'NTPC', 'HCLTECH', 'ASIANPAINT', 'BAJAJ-AUTO', 'SHRIRAMFIN', 'ICICIBANK', 'EICHERMOT', 'LT', 'BHARTIARTL', 'WIPRO', 'TITAN', 'MARUTI', 'HDFCLIFE', 'HDFCBANK', 'TCS', 'DRREDDY', 'ADANIENT', 'TECHM', 'TATASTEEL', 'INDIGO', 'SBILIFE', 'M&M', 'POWERGRID', 'INFY', 'TRENT', 'GRASIM', 'ADANIPORTS', 'RELIANCE', 'APOLLOHOSP', 'ITC', 'COALINDIA', 'ETERNAL', 'TATACONSUM', 'HINDALCO', 'BEL', 'MAXHEALTH', 'ULTRACEMCO', 'BAJAJFINSV', 'KOTAKBANK', 'JSWSTEEL', 'NESTLEIND', 'HINDUNILVR', 'ONGC']",capm,sample,36,3,,,135.03797006607056,6.4312310218811035,0.0,,0.027698401794433503,0.9112751483917236,0.14186922949193856,,0.001249074935913086,0.013390313973981506,,0.0005364418029785156,0.02004219687973457,,0.0007851123809814453,1.6489231817685688,,0.0009517669677734375,-0.16855770279372784,,0.000885009765625,
"['SBIN', 'JIOFIN', 'SUNPHARMA', 'AXISBANK', 'CIPLA', 'BAJFINANCE', 'NTPC', 'HCLTECH', 'ASIANPAINT', 'BAJAJ-AUTO', 'SHRIRAMFIN', 'ICICIBANK', 'EICHERMOT', 'LT', 'BHARTIARTL', 'WIPRO', 'TITAN', 'MARUTI', 'HDFCLIFE', 'HDFCBANK', 'TCS', 'DRREDDY', 'ADANIENT', 'TECHM', 'TATASTEEL', 'INDIGO', 'SBILIFE', 'M&M', 'POWERGRID', 'INFY', 'TRENT', 'GRASIM', 'ADANIPORTS', 'RELIANCE', 'APOLLOHOSP', 'ITC', 'COALINDIA', 'ETERNAL', 'TATACONSUM', 'HINDALCO', 'BEL', 'MAXHEALTH', 'ULTRACEMCO', 'BAJAJFINSV', 'KOTAKBANK', 'JSWSTEEL', 'NESTLEIND', 'HINDUNILVR', 'ONGC']",capm,sample,60,6,,,156.96473503112793,4.1132025718688965,0.0,,0.04888260192871097,1.002403974533081,0.14415245849881614,,0.0007410049438476562,0.0142686940733059,,0.00032067298889160156,0.020938515278035013,,0.00045228004455566406,1.753766648048406,,0.0006153583526611328,-0.16855770279372784,,0.0005064010620117188,
"['SBIN', 'JIOFIN', 'SUNPHARMA', 'AXISBANK', 'CIPLA', 'BAJFINANCE', 'NTPC', 'HCLTECH', 'ASIANPAINT', 'BAJAJ-AUTO', 'SHRIRAMFIN', 'ICICIBANK', 'EICHERMOT', 'LT', 'BHARTIARTL', 'WIPRO', 'TITAN', 'MARUTI', 'HDFCLIFE', 'HDFCBANK', 'TCS', 'DRREDDY', 'ADANIENT', 'TECHM', 'TATASTEEL', 'INDIGO', 'SBILIFE', 'M&M', 'POWERGRID', 'INFY', 'TRENT', 'GRASIM', 'ADANIPORTS', 'RELIANCE', 'APOLLOHOSP', 'ITC', 'COALINDIA', 'ETERNAL', 'TATACONSUM', 'HINDALCO', 'BEL', 'MAXHEALTH', 'ULTRACEMCO', 'BAJAJFINSV', 'KOTAKBANK', 'JSWSTEEL', 'NESTLEIND', 'HINDUNILVR', 'ONGC']",capm,semicovariance,36,3,,,139.51477551460266,8.611416578292847,0.043265306122448985,,0.027698401794433503,0.4829881191253662,0.12137275356042633,,0.0007960796356201172,0.013390313973981506,,0.0003192424774169922,0.02004219687973457,,0.00045752525329589844,1.9273803586604639,,0.0005941390991210938,-0.16855770279372784,,0.0004887580871582031,
"['SBIN', 'JIOFIN', 'SUNPHARMA', 'AXISBANK', 'CIPLA', 'BAJFINANCE', 'NTPC', 'HCLTECH', 'ASIANPAINT', 'BAJAJ-AUTO', 'SHRIRAMFIN', 'ICICIBANK', 'EICHERMOT', 'LT', 'BHARTIARTL', 'WIPRO', 'TITAN', 'MARUTI', 'HDFCLIFE', 'HDFCBANK', 'TCS', 'DRREDDY', 'ADANIENT', 'TECHM', 'TATASTEEL', 'INDIGO', 'SBILIFE', 'M&M', 'POWERGRID', 'INFY', 'TRENT', 'GRASIM', 'ADANIPORTS', 'RELIANCE', 'APOLLOHOSP', 'ITC', 'COALINDIA', 'ETERNAL', 'TATACONSUM', 'HINDALCO', 'BEL', 'MAXHEALTH', 'ULTRACEMCO', 'BAJAJFINSV', 'KOTAKBANK', 'JSWSTEEL', 'NESTLEIND', 'HINDUNILVR', 'ONGC']",capm,semicovariance,60,6,,,143.24914169311523,4.178174018859863,0.05,,0.04888260192871097,0.9334053993225098,0.1253164796679056,,0.0007407665252685547,0.0142686940733059,,0.0003407001495361328,0.020938515278035013,,0.0004544258117675781,2.0173705375331576,,0.0005900859832763672,-0.16855770279372784,,0.0005042552947998047,
"['SBIN', 'JIOFIN', 'SUNPHARMA', 'AXISBANK', 'CIPLA', 'BAJFINANCE', 'NTPC', 'HCLTECH', 'ASIANPAINT', 'BAJAJ-AUTO', 'SHRIRAMFIN', 'ICICIBANK', 'EICHERMOT', 'LT', 'BHARTIARTL', 'WIPRO', 'TITAN', 'MARUTI', 'HDFCLIFE', 'HDFCBANK', 'TCS', 'DRREDDY', 'ADANIENT', 'TECHM', 'TATASTEEL', 'INDIGO', 'SBILIFE', 'M&M', 'POWERGRID', 'INFY', 'TRENT', 'GRASIM', 'ADANIPORTS', 'RELIANCE', 'APOLLOHOSP', 'ITC', 'COALINDIA', 'ETERNAL', 'TATACONSUM', 'HINDALCO', 'BEL', 'MAXHEALTH', 'ULTRACEMCO', 'BAJAJFINSV', 'KOTAKBANK', 'JSWSTEEL', 'NESTLEIND', 'HINDUNILVR', 'ONGC']",capm,ewm,36,3,,,136.78075671195984,5.457154035568237,0.05408163265306122,,0.027698401794433503,0.4887261390686035,0.14064027986533437,,0.0007545948028564453,0.013390313973981506,,0.0003268718719482422,0.02004219687973457,,0.00047087669372558594,1.6633318812568934,,0.0005884170532226562,-0.16855770279372784,,0.0004992485046386719,
"['SBIN', 'JIOFIN', 'SUNPHARMA', 'AXISBANK', 'CIPLA', 'BAJFINANCE', 'NTPC', 'HCLTECH', 'ASIANPAINT', 'BAJAJ-AUTO', 'SHRIRAMFIN', 'ICICIBANK', 'EICHERMOT', 'LT', 'BHARTIARTL', 'WIPRO', 'TITAN', 'MARUTI', 'HDFCLIFE', 'HDFCBANK', 'TCS', 'DRREDDY', 'ADANIENT', 'TECHM', 'TATASTEEL', 'INDIGO', 'SBILIFE', 'M&M', 'POWERGRID', 'INFY', 'TRENT', 'GRASIM', 'ADANIPORTS', 'RELIANCE', 'APOLLOHOSP', 'ITC', 'COALINDIA', 'ETERNAL', 'TATACONSUM', 'HINDALCO', 'BEL', 'MAXHEALTH', 'ULTRACEMCO', 'BAJAJFINSV', 'KOTAKBANK', 'JSWSTEEL', 'NESTLEIND', 'HINDUNILVR', 'ONGC']",capm,ewm,60,6,,,136.3547625541687,4.148202896118164,0.05081632653061225,,0.04888260192871097,0.9436609745025635,0.16190554992594494,,0.0007994174957275391,0.0142686940733059,,0.0003590583801269531,0.020938515278035013,,0.0004754066467285156,1.5614645332728871,,0.0006108283996582031,-0.16855770279372784,,0.0005366802215576172,
"['SBIN', 'JIOFIN', 'SUNPHARMA', 'AXISBANK', 'CIPLA', 'BAJFINANCE', 'NTPC', 'HCLTECH', 'ASIANPAINT', 'BAJAJ-AUTO', 'SHRIRAMFIN', 'ICICIBANK', 'EICHERMOT', 'LT', 'BHARTIARTL', 'WIPRO', 'TITAN', 'MARUTI', 'HDFCLIFE', 'HDFCBANK', 'TCS', 'DRREDDY', 'ADANIENT', 'TECHM', 'TATASTEEL', 'INDIGO', 'SBILIFE', 'M&M', 'POWERGRID', 'INFY', 'TRENT', 'GRASIM', 'ADANIPORTS', 'RELIANCE', 'APOLLOHOSP', 'ITC', 'COALINDIA', 'ETERNAL', 'TATACONSUM', 'HINDALCO', 'BEL', 'MAXHEALTH', 'ULTRACEMCO', 'BAJAJFINSV', 'KOTAKBANK', 'JSWSTEEL', 'NESTLEIND', 'HINDUNILVR', 'ONGC']",capm,ledoit_wolf,36,3,,,130.6692771911621,5.630321979522705,0.0,,0.027698401794433503,0.4930744171142578,0.13785776450850046,,0.0007207393646240234,0.013390313973981506,,0.00031566619873046875,0.02004219687973457,,0.0004601478576660156,1.696904502426326,,0.0005974769592285156,-0.16855770279372784,,0.0005433559417724609,
"['SBIN', 'JIOFIN', 'SUNPHARMA', 'AXISBANK', 'CIPLA', 'BAJFINANCE', 'NTPC', 'HCLTECH', 'ASIANPAINT', 'BAJAJ-AUTO', 'SHRIRAMFIN', 'ICICIBANK', 'EICHERMOT', 'LT', 'BHARTIARTL', 'WIPRO', 'TITAN', 'MARUTI', 'HDFCLIFE', 'HDFCBANK', 'TCS', 'DRREDDY', 'ADANIENT', 'TECHM', 'TATASTEEL', 'INDIGO', 'SBILIFE', 'M&M', 'POWERGRID', 'INFY', 'TRENT', 'GRASIM', 'ADANIPORTS', 'RELIANCE', 'APOLLOHOSP', 'ITC', 'COALINDIA', 'ETERNAL', 'TATACONSUM', 'HINDALCO', 'BEL', 'MAXHEALTH', 'ULTRACEMCO', 'BAJAJFINSV', 'KOTAKBANK', 'JSWSTEEL', 'NESTLEIND', 'HINDUNILVR', 'ONGC']",capm,ledoit_wolf,60,6,,,147.4907193183899,4.98841118812561,0.0,,0.04888260192871097,1.0025980472564697,0.13945868400880146,,0.0007617473602294922,0.0142686940733059,,0.0003476142883300781,0.020938515278035013,,0.0004515647888183594,1.8127933426752436,,0.0005853176116943359,-0.16855770279372784,,0.0005049705505371094,
,capm,oracle_approx,36,3,,,,,,,,,,,,,,,,,,,,,,,,'CovarianceShrinkage' object has no attribute 'oas'
,capm,oracle_approx,60,6,,,,,,,,,,,,,,,,,,,,,,,,'CovarianceShrinkage' object has no attribute 'oas'
