Date,Adj Close,Close,High,Low,Open,Volume
1996-01-01,7.228332996368408,8.831999778747559,8.833333015441895,8.773332595825195,8.778665542602539,208125
1996-01-02,7.136669635772705,8.720000267028809,9.013333320617676,8.399999618530273,8.831999778747559,1623750
1996-01-03,7.086470603942871,8.658665657043457,8.880000114440918,8.626666069030762,8.720000267028809,721875
1996-01-04,7.012269496917725,8.567999839782715,8.653332710266113,8.399999618530273,8.658665657043457,620625
1996-01-05,6.994808197021484,8.546666145324707,8.640000343322754,8.50666618347168,8.567999839782715,350625
1996-01-08,6.8747711181640625,8.399999618530273,8.520000457763672,8.373332977294922,8.546666145324707,645000
1996-01-09,6.893322467803955,8.4226655960083,8.493332862854004,8.295999526977539,8.399999618530273,903750
1996-01-10,6.950068950653076,8.491999626159668,8.613332748413086,8.426666259765625,8.4226655960083,455625
1996-01-11,7.020996570587158,8.578665733337402,8.613332748413086,8.486665725708008,8.491999626159668,110625
1996-01-12,7.143216609954834,8.727999687194824,8.800000190734863,8.65999984741211,8.800000190734863,543750
1996-01-15,7.110478401184082,8.687999725341797,8.713333129882812,8.520000457763672,8.727999687194824,436875
1996-01-16,7.323270320892334,8.947999954223633,9.333333015441895,8.69333267211914,8.687999725341797,746250
1996-01-17,7.127939701080322,8.709333419799805,8.826665878295898,8.699999809265137,8.947999954223633,270000
1996-01-18,7.115934371948242,8.694665908813477,8.746665954589844,8.586666107177734,8.709333419799805,163125
1996-01-19,7.137757778167725,8.721332550048828,8.772000312805176,8.65999984741211,8.694665908813477,183750
1996-01-22,7.223965167999268,8.826665878295898,8.853333473205566,8.686665534973145,8.721332550048828,318750
1996-01-23,6.959889888763428,8.503999710083008,8.826665878295898,8.399999618530273,8.826665878295898,376875
1996-01-24,6.5724992752075195,8.03066635131836,8.505332946777344,7.8933329582214355,8.503999710083008,556875
1996-01-25,6.48301887512207,7.921332836151123,8.133333206176758,7.8946661949157715,8.03066635131836,245625
1996-01-26,6.48301887512207,7.921332836151123,7.921332836151123,7.921332836151123,7.921332836151123,0
1996-01-29,6.6085100173950195,8.074666023254395,8.119999885559082,7.840000152587891,7.921332836151123,298125
1996-01-30,6.499387264251709,7.941332817077637,8.25333309173584,7.840000152587891,8.074666023254395,451875
1996-01-31,6.607420444488525,8.073332786560059,8.133333206176758,8.001333236694336,7.941332817077637,183750
1996-02-01,6.802750110626221,8.312000274658203,8.333333015441895,7.8946661949157715,8.073332786560059,198750
1996-02-02,6.898780345916748,8.429332733154297,8.640000343322754,8.017333030700684,8.312000274658203,221250
1996-02-05,6.929335594177246,8.466666221618652,8.666666030883789,8.293333053588867,8.429332733154297,851250
1996-02-06,7.001354217529297,8.554665565490723,8.800000190734863,8.533332824707031,8.466666221618652,211875
1996-02-07,7.226150989532471,8.829333305358887,8.853333473205566,8.43466567993164,8.554665565490723,549375
1996-02-08,7.282893657684326,8.898666381835938,8.933333396911621,8.720000267028809,8.800000190734863,225000
1996-02-09,7.579712390899658,9.261333465576172,9.493332862854004,8.960000038146973,8.898666381835938,450000
1996-02-12,7.465130805969238,9.121333122253418,9.386666297912598,9.119999885559082,9.261333465576172,226875
1996-02-13,7.512050628662109,9.178666114807129,9.199999809265137,8.906665802001953,9.121333122253418,159375
1996-02-14,7.578619003295898,9.260000228881836,9.600000381469727,9.199999809265137,9.178666114807129,185625
1996-02-15,7.4858622550964355,9.146665573120117,9.278665542602539,9.11733341217041,9.260000228881836,133125
1996-02-16,7.482588768005371,9.14266586303711,9.199999809265137,9.0426664352417,9.146665573120117,178125
1996-02-19,7.6986517906188965,9.406665802001953,9.986665725708008,9.11866569519043,9.14266586303711,487500
1996-02-20,7.7117462158203125,9.4226655960083,9.600000381469727,9.359999656677246,9.406665802001953,226875
1996-02-21,7.7117462158203125,9.4226655960083,9.4226655960083,9.4226655960083,9.4226655960083,0
1996-02-22,7.976918697357178,9.746665954589844,9.868000030517578,9.453332901000977,9.4226655960083,414375
1996-02-23,8.20389461517334,10.02400016784668,10.133333206176758,9.880000114440918,9.746665954589844,403125
1996-02-26,8.640389442443848,10.557332992553711,10.613332748413086,10.026665687561035,10.02400016784668,843750
1996-02-27,8.266096115112305,10.100000381469727,10.453332901000977,9.986665725708008,10.557332992553711,618750
1996-02-28,8.161335945129395,9.972000122070312,10.386666297912598,9.947999954223633,10.100000381469727,588750
1996-02-29,7.960548400878906,9.726666450500488,9.893333435058594,9.680000305175781,9.972000122070312,384375
1996-03-01,7.994376182556152,9.767999649047852,9.866665840148926,9.586666107177734,9.726666450500488,206250
1996-03-04,8.174433708190918,9.98799991607666,10.079999923706055,9.733332633972168,9.786665916442871,352500
1996-03-05,8.174433708190918,9.98799991607666,9.98799991607666,9.98799991607666,9.98799991607666,0
1996-03-06,8.260641098022461,10.09333324432373,10.239999771118164,9.866665840148926,9.98799991607666,566250
1996-03-07,8.280281066894531,10.11733341217041,10.279999732971191,10.0,10.09333324432373,1591875
1996-03-08,8.18752384185791,10.003999710083008,10.10666561126709,9.949333190917969,10.11733341217041,1136250
1996-03-11,8.059852600097656,9.847999572753906,9.892000198364258,9.733332633972168,10.003999710083008,210000
1996-03-12,8.005289077758789,9.781332969665527,9.866665840148926,9.733332633972168,9.847999572753906,159375
1996-03-13,8.127506256103516,9.930665969848633,9.960000038146973,9.779999732971191,9.781332969665527,76875
1996-03-14,8.283555030822754,10.121333122253418,10.178666114807129,9.973333358764648,9.930665969848633,320625
1996-03-15,8.296648979187012,10.137332916259766,10.266666412353516,10.031999588012695,10.121333122253418,435000
1996-03-18,8.293375015258789,10.133333206176758,10.198665618896484,10.026665687561035,10.137332916259766,510000
1996-03-19,8.314107894897461,10.158665657043457,10.263999938964844,10.026665687561035,10.133333206176758,427500
1996-03-20,8.314107894897461,10.158665657043457,10.158665657043457,10.158665657043457,10.158665657043457,0
1996-03-21,8.478883743286133,10.359999656677246,10.399999618530273,10.266666412353516,10.158665657043457,185625
1996-03-22,8.445056915283203,10.318666458129883,10.371999740600586,10.15999984741211,10.359999656677246,298125
1996-03-25,8.397043228149414,10.260000228881836,10.399999618530273,10.239999771118164,10.318666458129883,245625
1996-03-26,8.437417030334473,10.309332847595215,10.386666297912598,10.226666450500488,10.260000228881836,206250
1996-03-27,8.628386497497559,10.5426664352417,10.5600004196167,10.319999694824219,10.309332847595215,399375
1996-03-28,8.70804500579834,10.640000343322754,10.666666030883789,10.566665649414062,10.5426664352417,67500
1996-03-29,8.643660545349121,10.561332702636719,10.793333053588867,10.546666145324707,10.640000343322754,163125
1996-04-01,8.728775978088379,10.665332794189453,10.760000228881836,10.613332748413086,10.561332702636719,71250
1996-04-02,8.656759262084961,10.577333450317383,10.706665992736816,10.5600004196167,10.665332794189453,163125
1996-04-03,8.753876686096191,10.696000099182129,10.797332763671875,10.677332878112793,10.577333450317383,125625
1996-04-04,8.688403129577637,10.616000175476074,10.692000389099121,10.600000381469727,10.696000099182129,54375
1996-04-05,8.688403129577637,10.616000175476074,10.616000175476074,10.616000175476074,10.616000175476074,0
1996-04-08,8.828080177307129,10.786665916442871,10.85200023651123,10.69333267211914,10.69333267211914,105000
1996-04-09,8.733142852783203,10.670665740966797,10.906665802001953,10.65999984741211,10.786665916442871,140625
1996-04-10,8.817167282104492,10.773332595825195,10.798666000366211,10.680000305175781,10.670665740966797,112500
1996-04-11,8.859724044799805,10.825332641601562,10.826665878295898,10.640000343322754,10.773332595825195,153750
1996-04-12,8.899008750915527,10.873332977294922,10.880000114440918,10.669333457946777,10.669333457946777,180000
1996-04-15,9.107436180114746,11.128000259399414,11.146665573120117,10.826665878295898,10.873332977294922,258750
1996-04-16,9.398797035217285,11.484000205993652,11.571999549865723,11.146665573120117,11.128000259399414,388125
1996-04-17,9.77745246887207,11.94666576385498,12.079999923706055,11.733332633972168,11.484000205993652,163125
1996-04-18,9.86911678314209,12.058666229248047,12.186665534973145,11.866665840148926,11.94666576385498,350625
1996-04-19,9.85165786743164,12.037332534790039,12.133333206176758,11.94666576385498,12.058666229248047,198750
1996-04-22,9.551568984985352,11.670665740966797,12.02400016784668,11.333333015441895,12.037332534790039,238125
1996-04-23,9.241658210754395,11.291999816894531,11.600000381469727,11.226666450500488,11.670665740966797,258750
1996-04-24,9.609406471252441,11.7413330078125,11.86533260345459,11.601332664489746,11.786665916442871,127500
1996-04-25,9.385701179504395,11.468000411987305,11.680000305175781,11.466666221618652,11.7413330078125,103125
1996-04-26,9.417346000671387,11.50666618347168,11.626666069030762,11.41333293914795,11.468000411987305,95625
1996-04-29,9.34205150604248,11.414666175842285,11.466666221618652,11.33466625213623,11.50666618347168,50625
1996-04-30,9.38133430480957,11.462665557861328,11.510665893554688,11.41333293914795,11.414666175842285,198750
1996-05-01,9.494824409484863,11.601332664489746,11.680000305175781,11.546666145324707,11.462665557861328,46875
1996-05-02,9.384608268737793,11.466666221618652,11.573332786560059,11.41333293914795,11.601332664489746,30000
1996-05-03,9.16745376586914,11.201333045959473,11.573332786560059,11.201333045959473,11.466666221618652,46875
1996-05-06,8.909920692443848,10.886666297912598,10.933333396911621,10.746665954589844,11.201333045959473,69375
1996-05-07,8.866273880004883,10.833333015441895,10.933333396911621,10.720000267028809,10.886666297912598,166875
1996-05-08,9.05723762512207,11.066665649414062,11.066665649414062,10.773332595825195,10.833333015441895,99375
1996-05-09,8.964485168457031,10.953332901000977,11.092000007629395,10.933333396911621,11.079999923706055,78750
1996-05-10,8.73095989227295,10.668000221252441,10.880000114440918,10.5600004196167,10.953332901000977,151875
1996-05-13,8.610925674438477,10.521332740783691,10.69333267211914,10.521332740783691,10.668000221252441,58125
1996-05-14,8.525809288024902,10.417332649230957,10.640000343322754,10.399999618530273,10.521332740783691,161250
1996-05-15,8.595647811889648,10.502666473388672,10.665332794189453,10.402666091918945,10.50666618347168,91875
1996-05-16,8.651300430297852,10.570666313171387,10.666666030883789,10.531999588012695,10.502666473388672,86250
1996-05-17,8.636021614074707,10.552000045776367,10.613332748413086,10.493332862854004,10.5600004196167,39375
1996-05-20,8.5781888961792,10.481332778930664,10.534666061401367,10.399999618530273,10.552000045776367,144375
1996-05-21,8.240996360778809,10.06933307647705,10.50666618347168,10.0,10.481332778930664,121875
1996-05-22,8.329386711120605,10.177332878112793,10.239999771118164,9.920000076293945,10.06933307647705,82500
1996-05-23,8.296648979187012,10.137332916259766,10.146665573120117,10.061332702636719,10.177332878112793,71250
1996-05-24,8.244269371032715,10.073332786560059,10.134666442871094,9.813332557678223,10.137332916259766,215625
1996-05-27,8.053305625915527,9.84000015258789,9.947999954223633,9.733332633972168,10.073332786560059,75000
1996-05-28,8.23444938659668,10.061332702636719,10.128000259399414,9.666666030883789,9.84000015258789,97500
1996-05-29,8.37303638458252,10.230666160583496,10.293333053588867,10.15999984741211,10.15999984741211,118125
1996-05-30,8.262821197509766,10.095999717712402,10.266666412353516,10.054665565490723,10.230666160583496,43125
1996-05-31,8.274827003479004,10.110666275024414,10.126666069030762,10.033332824707031,10.095999717712402,41250
1996-06-03,8.249724388122559,10.079999923706055,10.107999801635742,10.00666618347168,10.110666275024414,39375
1996-06-04,8.257365226745605,10.089332580566406,10.186665534973145,10.066665649414062,10.079999923706055,114375
1996-06-05,8.402497291564941,10.266666412353516,10.266666412353516,10.134666442871094,10.13599967956543,26250
1996-06-06,8.556365013122559,10.454666137695312,10.5600004196167,10.399999618530273,10.399999618530273,76875
1996-06-07,8.642572402954102,10.5600004196167,10.5600004196167,10.266666412353516,10.266666412353516,48750
1996-06-10,8.878276824951172,10.847999572753906,10.866665840148926,10.666666030883789,10.666666030883789,80625
1996-06-11,8.793163299560547,10.744000434875488,10.933333396911621,10.694665908813477,10.694665908813477,112500
1996-06-12,8.899008750915527,10.873332977294922,11.038665771484375,10.826665878295898,10.826665878295898,399375
1996-06-13,9.111801147460938,11.133333206176758,11.199999809265137,11.066665649414062,11.066665649414062,238125
1996-06-14,9.275486946105957,11.333333015441895,11.398666381835938,11.199999809265137,11.199999809265137,290625
1996-06-17,9.18491268157959,11.222665786743164,11.333333015441895,11.199999809265137,11.333333015441895,86250
1996-06-18,9.232929229736328,11.281332969665527,11.385333061218262,11.09333324432373,11.201333045959473,275625
1996-06-19,9.166363716125488,11.199999809265137,11.25333309173584,11.15999984741211,11.25333309173584,82500
1996-06-20,9.08015251159668,11.09466552734375,11.173333168029785,11.066665649414062,11.066665649414062,210000
1996-06-21,9.079066276550293,11.09333324432373,11.126666069030762,11.00666618347168,11.00666618347168,88125
1996-06-24,9.053964614868164,11.062665939331055,11.066665649414062,11.013333320617676,11.039999961853027,127500
1996-06-25,8.956847190856934,10.944000244140625,11.039999961853027,10.944000244140625,10.991999626159668,150000
1996-06-26,8.986309051513672,10.979999542236328,11.013333320617676,10.973333358764648,10.986665725708008,120000
1996-06-27,8.901191711425781,10.87600040435791,10.9399995803833,10.806666374206543,10.853333473205566,48750
1996-06-28,8.944842338562012,10.929332733154297,10.986665725708008,10.814665794372559,10.814665794372559,84375
1996-07-01,8.87718391418457,10.84666633605957,10.880000114440918,10.84000015258789,10.866665840148926,80625
1996-07-02,9.152177810668945,11.182665824890137,11.329333305358887,10.853333473205566,10.853333473205566,493125
1996-07-03,9.094343185424805,11.112000465393066,11.199999809265137,10.8013334274292,10.8013334274292,322500
1996-07-04,9.014680862426758,11.014665603637695,11.13066577911377,10.887999534606934,11.058666229248047,210000
1996-07-05,9.213284492492676,11.257332801818848,11.41333293914795,11.189332962036133,11.189332962036133,568125
1996-07-08,9.177276611328125,11.213333129882812,11.300000190734863,11.14799976348877,11.14799976348877,133125
1996-07-09,9.072517395019531,11.085332870483398,11.198665618896484,10.93466567993164,11.066665649414062,410625
1996-07-10,8.905559539794922,10.881333351135254,10.933333396911621,10.800000190734863,10.800000190734863,63750
1996-07-11,9.158722877502441,11.190666198730469,11.199999809265137,10.754666328430176,10.754666328430176,153750
1996-07-12,9.116166114807129,11.138666152954102,11.146665573120117,11.09466552734375,11.09466552734375,153750
1996-07-15,9.171820640563965,11.206665992736816,11.206665992736816,10.98799991607666,10.98799991607666,78750
1996-07-16,9.174003601074219,11.209333419799805,11.331999778747559,11.15466594696045,11.173333168029785,136875
1996-07-17,9.222017288208008,11.267999649047852,11.399999618530273,11.202666282653809,11.202666282653809,58125
1996-07-18,9.801459312438965,11.97599983215332,12.373332977294922,11.733332633972168,11.760000228881836,620625
1996-07-19,10.062264442443848,12.294666290283203,12.345333099365234,12.133333206176758,12.186665534973145,540000
1996-07-22,10.133194923400879,12.381333351135254,12.453332901000977,12.333333015441895,12.333333015441895,170625
1996-07-23,10.165933609008789,12.421333312988281,12.53066635131836,11.733332633972168,11.733332633972168,470625
1996-07-24,10.031710624694824,12.257332801818848,12.370665550231934,11.733332633972168,12.133333206176758,496875
1996-07-25,9.989152908325195,12.20533275604248,12.266666412353516,12.0,12.082666397094727,626250
1996-07-26,9.965147018432617,12.175999641418457,12.186665534973145,12.133333206176758,12.133333206176758,247500
1996-07-29,9.566845893859863,11.689332962036133,12.186665534973145,11.468000411987305,12.0,2555625
1996-07-30,8.7582426071167,10.701333045959473,11.619999885559082,10.613332748413086,11.619999885559082,2454375
1996-07-31,8.761513710021973,10.70533275604248,10.853333473205566,10.0,10.853333473205566,2055000
1996-08-01,8.609831809997559,10.520000457763672,10.720000267028809,10.414666175842285,10.665332794189453,755625
1996-08-02,8.493071556091309,10.37733268737793,10.520000457763672,10.307999610900879,10.509332656860352,1117500
1996-08-05,8.561819076538086,10.461333274841309,10.557332992553711,10.333333015441895,10.333333015441895,601875
1996-08-06,8.596738815307617,10.503999710083008,10.558666229248047,10.387999534606934,10.414666175842285,571875
1996-08-07,8.76260757446289,10.706665992736816,10.906665802001953,10.50666618347168,10.50666618347168,553125
1996-08-08,8.76915454864502,10.714666366577148,11.278665542602539,10.613332748413086,10.800000190734863,2246250
1996-08-09,8.835718154907227,10.795999526977539,10.826665878295898,10.666666030883789,10.720000267028809,583125
1996-08-12,8.914290428161621,10.892000198364258,10.933333396911621,10.75333309173584,10.75333309173584,894375
1996-08-13,8.908833503723145,10.885333061218262,10.933333396911621,10.825332641601562,10.826665878295898,613125
1996-08-14,8.912105560302734,10.88933277130127,10.938666343688965,10.85866641998291,10.85866641998291,526875
1996-08-15,8.912105560302734,10.88933277130127,10.88933277130127,10.88933277130127,10.88933277130127,0
1996-08-16,8.781158447265625,10.72933292388916,10.933333396911621,10.673333168029785,10.760000228881836,1535625
1996-08-19,8.592373847961426,10.498665809631348,10.666666030883789,10.359999656677246,10.640000343322754,2128125
1996-08-20,8.639296531677246,10.555999755859375,10.586666107177734,10.40133285522461,10.526665687561035,705000
1996-08-21,8.837902069091797,10.798666000366211,10.850666046142578,10.567999839782715,10.626666069030762,785625
1996-08-22,9.058331489562988,11.067999839782715,11.25333309173584,10.803999900817871,10.866665840148926,2135625
1996-08-23,9.15654182434082,11.187999725341797,11.223999977111816,11.02400016784668,11.033332824707031,1226250
1996-08-26,9.364965438842773,11.442666053771973,11.678666114807129,11.239999771118164,11.239999771118164,2255625
1996-08-27,9.909492492675781,12.107999801635742,12.34666633605957,11.441332817077637,11.466666221618652,4861875
1996-08-28,9.50792121887207,11.61733341217041,12.053333282470703,11.468000411987305,11.973333358764648,982500
1996-08-29,9.62686538696289,11.762665748596191,11.953332901000977,11.573332786560059,11.600000381469727,1012500
1996-08-30,9.638867378234863,11.77733325958252,11.893333435058594,11.694665908813477,11.893333435058594,290625
1996-09-02,9.667241096496582,11.812000274658203,11.893333435058594,11.786665916442871,11.866665840148926,461250
1996-09-03,9.594124794006348,11.722665786743164,11.933333396911621,11.602665901184082,11.866665840148926,684375
1996-09-04,9.399887084960938,11.485333442687988,11.62399959564209,10.69333267211914,10.69333267211914,382500
1996-09-05,9.586487770080566,11.713333129882812,11.739999771118164,11.546666145324707,11.625332832336426,466875
1996-09-06,9.51992416381836,11.631999969482422,11.706665992736816,11.600000381469727,11.70533275604248,76875
1996-09-09,9.391159057617188,11.474665641784668,11.546666145324707,11.466666221618652,11.546666145324707,136875
1996-09-10,9.477363586425781,11.579999923706055,11.680000305175781,11.36533260345459,11.36533260345459,420000
1996-09-11,9.144536972045898,11.173333168029785,11.41333293914795,11.100000381469727,11.41333293914795,316875
1996-09-12,9.20455551147461,11.246665954589844,11.326665878295898,11.066665649414062,11.066665649414062,223125
1996-09-13,9.249297142028809,11.3013334274292,11.306666374206543,11.21733283996582,11.25333309173584,73125
1996-09-16,9.228564262390137,11.276000022888184,11.305333137512207,11.225333213806152,11.25333309173584,112500
1996-09-17,9.37915325164795,11.460000038146973,11.491999626159668,11.319999694824219,11.359999656677246,172500
1996-09-18,9.242751121520996,11.293333053588867,11.343999862670898,11.260000228881836,11.306666374206543,54375
1996-09-19,9.211102485656738,11.254666328430176,11.254666328430176,11.254666328430176,11.254666328430176,15000
1996-09-20,9.035414695739746,11.039999961853027,11.129332542419434,11.039999961853027,11.129332542419434,43125
1996-09-23,8.786615371704102,10.736000061035156,11.092000007629395,10.653332710266113,11.092000007629395,116250
1996-09-24,8.404681205749512,10.269332885742188,10.534666061401367,10.266666412353516,10.533332824707031,125625
1996-09-25,8.550909996032715,10.447999954223633,10.553333282470703,10.426666259765625,10.456000328063965,69375
1996-09-26,8.438508033752441,10.31066608428955,10.40133285522461,10.290665626525879,10.40133285522461,43125
1996-09-27,8.238815307617188,10.066665649414062,10.10666561126709,9.813332557678223,10.10666561126709,150000
1996-09-30,8.249724388122559,10.079999923706055,10.079999923706055,9.806666374206543,9.806666374206543,303750
