Date,Adj Close,Close,High,Low,Open,Volume
2002-07-01,16.17449951171875,22.28700065612793,22.466999053955078,21.367000579833984,21.367000579833984,87810
2002-07-02,16.343599319458008,22.520000457763672,22.783000946044922,21.3700008392334,21.3700008392334,588615
2002-07-03,16.498178482055664,22.732999801635742,22.799999237060547,21.933000564575195,22.267000198364258,162075
2002-07-04,16.66800308227539,22.966999053955078,23.33300018310547,22.66699981689453,22.66699981689453,266625
2002-07-05,17.45905113220215,24.05699920654297,25.0,23.33300018310547,23.399999618530273,408600
2002-07-08,17.782726287841797,24.503000259399414,24.867000579833984,24.003000259399414,24.003000259399414,165600
2002-07-09,17.640483856201172,24.30699920654297,24.639999389648438,24.0,24.399999618530273,74835
2002-07-10,17.753707885742188,24.46299934387207,24.600000381469727,23.746999740600586,24.003000259399414,93675
2002-07-11,17.724727630615234,24.05699920654297,24.267000198364258,22.399999618530273,24.267000198364258,61380
2002-07-12,17.540529251098633,23.80699920654297,24.33300018310547,23.66699981689453,24.33300018310547,63405
2002-07-15,17.11762237548828,23.232999801635742,24.132999420166016,23.05299949645996,24.132999420166016,42795
2002-07-16,17.07636260986328,23.177000045776367,23.65999984741211,23.0,23.65999984741211,107070
2002-07-17,16.53556251525879,22.44300079345703,22.982999801635742,22.020000457763672,22.933000564575195,114600
2002-07-18,16.58713722229004,22.51300048828125,23.33300018310547,21.466999053955078,23.33300018310547,88500
2002-07-19,16.229061126708984,22.027000427246094,22.66699981689453,20.732999801635742,22.132999420166016,104325
2002-07-22,16.37641716003418,22.226999282836914,22.533000946044922,21.66699981689453,22.0,86790
2002-07-23,16.40294075012207,22.26300048828125,22.65999984741211,22.0,22.33300018310547,52935
2002-07-24,16.483989715576172,22.37299919128418,22.933000564575195,20.799999237060547,20.799999237060547,34530
2002-07-25,16.987943649291992,23.05699920654297,23.600000381469727,21.867000579833984,21.867000579833984,188115
2002-07-26,16.763967514038086,22.753000259399414,23.433000564575195,22.33300018310547,23.0,420480
2002-07-29,16.383792877197266,22.23699951171875,23.600000381469727,22.066999435424805,22.867000579833984,235215
2002-07-30,15.855510711669922,21.520000457763672,22.66699981689453,21.33300018310547,22.360000610351562,70515
2002-07-31,16.14801597595215,21.91699981689453,22.799999237060547,20.132999420166016,20.132999420166016,247245
2002-08-01,15.985923767089844,21.69700050354004,22.382999420166016,21.402999877929688,22.382999420166016,36225
2002-08-02,15.975607872009277,21.683000564575195,21.993000030517578,20.66699981689453,20.66699981689453,18165
2002-08-05,16.221696853637695,22.017000198364258,22.1200008392334,21.299999237060547,21.299999237060547,95790
2002-08-06,16.21137809753418,22.003000259399414,22.299999237060547,21.982999801635742,21.982999801635742,72615
2002-08-07,16.395572662353516,22.253000259399414,22.459999084472656,21.399999618530273,21.399999618530273,64575
2002-08-08,16.51125144958496,22.40999984741211,22.533000946044922,22.07699966430664,22.260000228881836,130245
2002-08-09,16.513456344604492,22.413000106811523,22.533000946044922,21.767000198364258,21.767000198364258,62790
2002-08-12,16.38820457458496,22.243000030517578,22.663000106811523,22.066999435424805,22.066999435424805,31755
2002-08-13,16.47956657409668,22.367000579833984,22.600000381469727,22.08300018310547,22.08300018310547,64410
2002-08-14,16.435361862182617,22.30699920654297,25.267000198364258,21.466999053955078,21.466999053955078,71940
2002-08-15,16.435361862182617,22.30699920654297,22.30699920654297,22.30699920654297,22.30699920654297,0
2002-08-16,16.361682891845703,22.207000732421875,22.579999923706055,22.093000411987305,22.207000732421875,44520
2002-08-19,15.988136291503906,21.700000762939453,22.533000946044922,21.3700008392334,21.969999313354492,203220
2002-08-20,16.727127075195312,22.702999114990234,22.933000564575195,21.799999237060547,21.927000045776367,137910
